create_time,double_chicken,double_damage_per_match,double_deaths_num,double_headshot_kills_sum,double_kills_max,double_kills_sum,double_play_times,double_rating,double_survived_second,id,mode,season,solo_chicken,solo_damage_per_match,solo_deaths_num,solo_headshot_kills_sum,solo_kills_max,solo_kills_sum,solo_play_times,solo_rating,group1,group2,solo_survived_second,square_chicken,square_damage_per_match,square_deaths_num,square_headshot_kills_sum,square_kills_max,square_kills_sum,square_play_times,square_rating,square_survived_second,user_id
7/18/2018,5,96.4531,96,16,7,67,101,1843,738.123,303781,tpp,18-Sep,0,105.711,5,1,1,2,5,1688,low,low,490.69,0,111.828,19,4,2,9,19,1783,725.165,5a10cf32d701dc0001bca04a
7/18/2018,0,64.5727,13,3,3,8,13,1666,319.806,303944,tpp,18-Sep,0,49.9049,7,0,2,3,7,1688,low,low,384.196,0,205.415,23,6,6,32,23,1730,572.882,5a45c81cd0c0840001e4593f
7/18/2018,0,113.171,18,4,4,13,18,1754,782.026,303880,tpp,18-Sep,0,0,1,0,0,0,1,1688,low,low,134.1,2,110.026,68,17,4,53,70,1742,643.375,59fe3c61018dc80001c1b7ce
7/18/2018,0,42.3939,9,0,1,1,9,1699,554.62,303091,tpp,18-Sep,0,52.687,10,1,1,3,10,1688,low,low,331.809,0,66.0839,85,5,2,27,85,1935,1056.46,5a4628d13a390d000119afad
7/18/2018,1,189.941,53,18,8,76,54,1842,897.197,303672,tpp,18-Sep,0,113.478,10,3,5,10,10,1688,low,low,387.692,5,213.33,92,31,7,134,97,1913,937.249,5b9e6ff77a6361000171df52
7/18/2018,1,147.629,118,30,8,137,119,1906,806.879,303644,tpp,18-Sep,0,115.035,61,11,5,51,61,1688,low,low,660.05,1,148.79,98,27,7,89,99,1902,881.045,5a926abbd30f9800019a6a20
7/18/2018,15,237.05,209,114,10,382,224,1848,827.473,303913,tpp,18-Sep,0,0,1,0,0,0,1,1688,low,low,118.829,4,260.234,111,74,9,226,115,1901,883.89,5b2cac8b9cd6bd00011f2b51
7/18/2018,0,50.8747,22,1,2,9,22,1737,688.441,303169,tpp,18-Sep,0,74.9835,12,1,3,6,12,1688,low,low,445.352,3,57.8072,152,17,3,51,155,1933,770.202,59fddb8a0f47f60001449ccf
7/18/2018,0,71.4614,39,4,1,10,39,1716,633.754,303812,tpp,18-Sep,0,33.0222,7,0,1,1,7,1688,low,low,459.614,2,45.8073,158,7,3,40,160,1767,649.74,5b924c294cb5290001dbef7f
7/18/2018,0,100,1,0,1,1,1,1697,477.07,303362,tpp,18-Sep,0,0,1,0,0,0,1,1688,low,low,165.596,5,76.0219,198,9,4,67,203,1868,781.335,5b8296499142b0000167605d
7/18/2018,0,186.812,18,5,6,26,18,1804,738.396,304265,tpp,18-Sep,0,37.4133,6,0,1,2,6,1688,low,low,477.22,14,118.601,201,27,7,192,215,1902,735.006,5a3cda1418321a0001a68d99
7/18/2018,2,103.777,32,4,4,27,34,1851,706.192,303175,tpp,18-Sep,0,36.0194,5,0,1,1,5,1688,low,low,372.285,7,99.4031,218,35,5,148,225,1964,707.626,5a79e17e9e88240001d362a1
7/18/2018,11,349.223,172,126,13,488,183,1913,785.712,303667,tpp,18-Sep,0,117.273,7,2,4,8,7,1688,low,low,595.389,18,369.715,248,204,15,748,266,1889,854.24,59fd99e964a59d00015ec3eb
7/18/2018,0,111.769,29,11,5,25,29,1711,683.052,304839,tpp,18-Sep,0,107.13,18,5,3,14,18,1688,low,low,553.52,15,149.705,262,74,9,310,277,1832,818.978,5a0c3c84b531c60001be570f
7/18/2018,4,117.597,367,55,7,289,371,1859,808.272,303803,tpp,18-Sep,1,110.577,36,7,6,35,37,1688,low,low,569.134,8,124.017,331,51,7,264,339,1881,937.279,59fdadd1a77ca4000120463f
7/18/2018,0,65.3171,19,1,3,9,19,1738,527.794,303582,tpp,18-Sep,0,63.7438,4,1,2,2,4,1688,low,low,278.928,18,57.062,451,32,4,163,469,1813,643.805,5b7549d6c18dd900019cacf0
7/18/2018,3,297.763,143,87,11,377,146,1799,519.89,304606,tpp,18-Sep,0,101.321,14,2,4,11,14,1688,low,low,278.662,54,264.73,639,438,13,1521,693,1944,597.196,5b75917a61066a0001aedd97
7/18/2018,0,158.021,49,8,6,51,49,1808,876.72,303882,tpp,18-Sep,0,30.6912,2,0,0,0,2,1689,low,low,333.572,2,162.735,35,6,6,33,37,1785,958.058,59fe19a4af4ccb0001b31028
7/18/2018,0,362.499,15,4,8,42,15,1865,1182.98,303075,tpp,18-Sep,0,104,1,0,0,0,1,1689,low,low,154.075,5,222.114,40,13,8,68,45,1957,1028.01,59fe358f8613a10001ef2ccb
7/18/2018,0,29.1807,21,0,1,5,21,1777,893.419,304834,tpp,18-Sep,0,48.2933,3,0,1,1,3,1689,low,low,582.622,1,40.9379,51,0,1,7,52,1752,820.859,5a05cb962a79610001271f3d
7/18/2018,0,38.0512,29,1,2,2,29,1671,637.057,304743,tpp,18-Sep,0,80.9809,5,2,3,4,5,1689,low,low,581.423,1,91.8008,67,9,3,33,68,1812,877.452,59fd96a2e85732000161325b
7/18/2018,2,11.6051,100,0,1,2,102,1809,784.716,303860,tpp,18-Sep,0,0,1,0,0,0,1,1689,low,low,220.648,1,6.85912,68,0,1,1,69,1704,737.009,5a8bbbcee370c300018e3af1
7/18/2018,0,86.9584,5,0,2,3,5,1678,204.679,304708,tpp,18-Sep,0,41.5229,3,0,1,1,3,1689,low,low,504.117,1,84.8678,69,3,4,33,70,1988,1010.05,59fe3d1f4b809700010516af
7/18/2018,1,144.733,28,8,4,28,29,1752,750.222,303515,tpp,18-Sep,0,83.3469,23,2,5,14,23,1689,low,low,606.371,2,99.4444,93,11,4,53,95,1852,625.056,5ba36fa8bed89e0001f1dfc8
7/18/2018,1,62.2112,13,0,2,7,14,1712,776.764,304701,tpp,18-Sep,0,55.2134,4,0,0,0,4,1689,low,low,632.644,12,82.5077,126,21,6,68,138,1843,940.929,5a15453a9ce1ba000164b700
7/18/2018,0,85.4848,27,2,4,18,27,1694,591.672,304721,tpp,18-Sep,0,50,2,0,1,1,2,1689,low,low,396.103,1,114.416,138,19,5,105,139,1783,840.999,5a2fb35e1aeec400019ec4ee
7/18/2018,2,148.832,111,23,7,101,113,1721,643.862,304953,tpp,18-Sep,0,96.019,22,4,3,14,22,1689,low,low,384.73,8,194.537,131,30,8,184,139,1902,812.654,59fdcdb60bb2520001789581
7/18/2018,4,195.036,87,16,11,101,91,1754,827.817,304142,tpp,18-Sep,0,119.004,9,2,3,9,9,1689,low,low,507.33,8,195.091,176,58,9,209,184,1795,826.711,5acd7c8c603d770001350f5c
7/18/2018,4,165.341,52,15,5,65,56,1831,925.989,303154,tpp,18-Sep,0,106.431,4,0,2,2,4,1689,low,low,395.677,8,153.103,186,29,9,180,194,1904,912.768,59fe3d2bea7bf60001d196b0
7/18/2018,0,65.934,81,4,4,41,81,1835,806.381,303758,tpp,18-Sep,0,100,2,0,1,2,2,1689,low,low,178.749,1,83.9699,217,15,4,104,218,1830,776.016,5a0f8d8e6d8d9e0001e64398
7/18/2018,0,79.4637,8,1,1,2,8,1701,333.623,304539,tpp,18-Sep,0,0,1,0,0,0,1,1690,low,low,156.533,1,112.023,24,3,4,17,25,1839,768.742,59fe3d2e6edd15000195df15
7/18/2018,0,119.115,12,4,3,10,12,1762,847.631,304210,tpp,18-Sep,0,50,2,1,1,1,2,1690,low,low,206.499,2,130.689,25,6,6,25,27,1779,846.706,59fe3d134273540001ec3cbb
7/18/2018,1,110.353,27,5,4,21,28,1771,689.461,303674,tpp,18-Sep,0,56.205,2,0,0,0,2,1690,low,low,320.624,0,134.597,49,14,6,46,49,1779,675.075,59fe3d0c79a1f200017e3884
7/18/2018,0,13.7671,57,1,1,5,57,1757,788.677,303857,tpp,18-Sep,0,0,2,0,0,0,2,1690,low,low,425.151,0,24.5745,59,0,1,2,59,1767,815.336,59fe36049546db0001a26053
7/18/2018,2,363.023,33,24,13,107,35,1893,913.014,304161,tpp,18-Sep,0,160.15,7,2,5,11,7,1690,low,low,353.34,5,329.037,63,33,9,175,68,1901,761.942,59fd94fe6f40cf000162f5da
7/18/2018,0,99.4571,43,8,3,29,43,1808,749.236,304009,tpp,18-Sep,0,122.339,8,0,3,9,8,1690,low,low,257.978,9,159.043,90,33,7,102,99,1878,781.927,59fe3d455c77e700015e07fe
7/18/2018,6,218.003,87,24,9,158,93,1899,924.947,303920,tpp,18-Sep,1,189.951,108,37,8,187,109,1690,low,low,611.87,3,167.048,99,34,5,129,102,1914,802.013,59fdb51fb17a290001f747a4
7/18/2018,2,54.4247,201,7,3,54,203,1733,639.722,303487,tpp,18-Sep,0,44.1309,14,0,2,5,14,1690,low,low,334.086,2,54.5546,136,8,3,49,138,1912,629.742,5b6ed7611acd7500015c6c7b
7/18/2018,0,74.4741,15,2,2,5,15,1705,615.8,304624,tpp,18-Sep,0,35.9653,1,0,0,0,1,1690,low,low,190.262,5,52.3513,208,16,4,68,213,1756,747.726,59fdbcd8c5e7490001f692b7
7/18/2018,0,49.8455,13,0,2,3,13,1718,742.628,304526,tpp,18-Sep,0,34.6921,9,0,1,1,9,1690,low,low,370.228,9,87.4149,258,22,4,125,267,1831,758.56,59fe3d1eb3d2ca0001995cb7
7/18/2018,0,111.953,46,12,4,45,46,1776,709.151,303894,tpp,18-Sep,0,50,2,0,1,1,2,1690,low,low,127.023,6,138.987,268,42,7,240,274,1778,668.576,5a83cbc1c70b350001faec24
7/18/2018,1,96.88,111,14,6,68,112,1788,794.953,304276,tpp,18-Sep,0,20.8911,16,0,0,0,16,1690,low,low,589.003,14,104.989,470,65,8,345,484,1828,763.105,5a32720499171e000152b43d
7/18/2018,0,16.2333,13,0,1,1,13,1695,647.569,304886,tpp,18-Sep,0,0.980399,5,0,0,0,5,1691,low,low,508.185,0,25.6755,40,1,2,7,40,1763,714.26,5a6b0131feb4f60001dd08a3
7/18/2018,0,152.481,21,2,4,18,21,1770,770.266,303830,tpp,18-Sep,0,88.14,1,0,0,0,1,1691,low,low,179.167,2,108.231,48,9,6,27,50,1825,647.746,59fe3d262582f10001c268bc
7/18/2018,3,143.359,92,23,7,84,95,1870,916.539,303750,tpp,18-Sep,0,175.236,6,2,4,6,6,1691,low,low,756.059,2,136.77,75,10,4,58,77,1878,938.664,59fdb8dd9293850001cdc8c6
7/18/2018,0,102.952,9,2,2,5,9,1732,672.117,303558,tpp,18-Sep,0,140.715,11,5,6,15,11,1691,low,low,481.659,2,117.608,95,13,5,82,97,1896,720.744,59fe35c7c07ded00015309f0
7/18/2018,2,153.003,24,8,4,27,26,1749,726.356,304506,tpp,18-Sep,0,126.8,20,4,3,23,20,1691,low,low,340.289,7,172.895,98,31,7,132,105,1836,772.082,5ae08393196e1c00015eb80a
7/18/2018,1,141.693,38,10,4,42,39,1830,885.833,304588,tpp,18-Sep,0,30.296,5,0,1,1,5,1691,low,low,777.802,8,118.484,112,23,6,87,120,1891,799.066,59fe3d2f96c17b000102e838
7/18/2018,0,115.37,18,2,4,18,18,1804,705.928,303179,tpp,18-Sep,0,0,1,0,0,0,1,1691,low,low,794.522,4,106.13,120,15,5,81,124,1933,729.407,5a3612264b8cd50001821290
7/18/2018,0,109.185,39,5,3,25,39,1738,597.526,303217,tpp,18-Sep,0,151.16,8,1,4,8,8,1691,low,low,403.708,3,114.63,218,26,5,156,221,1945,821.41,5a46e52ea40ae40001d88572
7/18/2018,0,50.5754,29,4,2,13,29,1739,551.233,303322,tpp,18-Sep,0,20.21,3,0,0,0,3,1691,low,low,432.575,18,37.8018,261,13,3,51,279,1839,550.837,5a7068ea8217b60001532ae5
7/18/2018,0,44.5861,41,1,2,12,41,1692,641.26,303614,tpp,18-Sep,0,0,2,0,0,0,2,1691,low,low,424.243,6,48.6738,277,17,3,87,283,1837,634.572,5b5839bf78997400016ae0d8
7/18/2018,3,221.965,68,28,8,111,71,1867,862.729,304454,tpp,18-Sep,0,52.5,2,0,1,1,2,1691,low,low,248.28,19,212.886,542,222,10,849,561,1879,849.409,59fe3d4f6d6ba20001a252e9
7/18/2018,0,112.285,30,5,4,26,30,1829,1011.49,303099,tpp,18-Sep,0,102.117,5,0,2,4,5,1692,low,low,464.003,3,147.145,55,12,5,51,58,1902,1043.98,59fe3c5bbb2c0000013fd252
7/18/2018,0,47.3015,5,0,1,1,5,1692,662.942,304467,tpp,18-Sep,0,59.9321,3,1,2,2,3,1692,low,low,604.451,4,115.359,57,2,4,45,61,1866,1016.72,5ac8b2cfa584ce0001b4ed00
7/18/2018,2,209.568,38,15,5,59,40,1830,796.241,304261,tpp,18-Sep,0,147.51,16,1,7,16,16,1692,low,low,405.009,8,196.73,96,24,9,140,104,1820,811.876,59fd99ae8974860001a6459a
7/18/2018,1,237.32,59,28,10,111,60,1767,543.465,304877,tpp,18-Sep,0,62.35,1,0,0,0,1,1692,low,low,170.645,3,193.733,117,51,9,178,120,1933,719.265,5a30b7b77c263e0001bd7f7c
7/18/2018,1,145.179,28,6,6,28,29,1703,504.015,304387,tpp,18-Sep,0,88.706,4,1,2,3,4,1692,low,low,600.443,6,196.588,119,25,8,137,125,1930,873.298,59fdbeb5c4f32b0001b2599d
7/18/2018,1,94.1183,22,8,7,20,23,1746,650.272,304956,tpp,18-Sep,0,8.2775,4,0,0,0,4,1692,low,low,225.224,20,94.9889,105,23,16,94,125,1897,855.198,5aa3063cbc4d030001a1b366
7/18/2018,0,153.009,104,25,7,109,104,1778,717.229,304742,tpp,18-Sep,0,0,1,0,0,0,1,1692,low,low,308.983,2,125.214,137,26,7,106,139,1843,768.217,5b0d619991a8ab0001fb1b27
7/18/2018,0,127.255,65,11,5,53,65,1750,639.289,303821,tpp,18-Sep,0,33.5981,3,0,0,0,3,1692,low,low,686.361,2,179.051,142,39,11,172,144,1781,612.575,5b1a70c24a69c70001fb4e9a
7/18/2018,1,115.397,56,9,4,33,57,1762,688.14,304780,tpp,18-Sep,0,0,3,0,0,0,3,1692,low,low,649.685,5,103.137,180,33,4,112,185,1938,782.619,5a1521bc2c17540001de58d1
7/18/2018,0,90.9229,56,11,4,40,56,1711,442.515,304891,tpp,18-Sep,0,98.9058,6,0,3,5,6,1692,low,low,298.487,4,109.013,206,28,7,164,210,1712,618.359,5abc545eae9f340001eb1478
7/18/2018,0,165.313,20,5,8,26,20,1831,932.882,303932,tpp,18-Sep,0,38.7209,14,0,1,2,14,1693,low,low,378.881,1,74.9406,7,2,3,5,8,1713,727.464,59fd9d6d72e1890001d1f550
7/18/2018,0,62.7003,31,3,2,10,31,1791,907.561,303915,tpp,18-Sep,0,128.56,3,1,2,3,3,1693,low,low,162.386,0,63.5062,28,2,3,14,28,1765,691.184,5a0ff19fbd3cac00016bdfa2
7/18/2018,0,184.54,8,1,4,11,8,1747,814.92,304294,tpp,18-Sep,0,5.2875,4,0,0,0,4,1693,low,low,390.22,4,114.43,77,10,4,36,81,1806,831.831,5a45e3e9f5e565000146751d
7/18/2018,4,208.511,74,35,9,129,78,1891,862.834,303901,tpp,18-Sep,0,43.1504,5,0,1,2,5,1693,low,low,133.221,7,231.497,88,39,10,161,95,1875,914.635,5a0c41e60842130001cf987e
7/18/2018,2,165.214,11,5,4,15,13,1766,695.143,304403,tpp,18-Sep,0,24.6767,9,0,2,2,9,1693,low,low,416.437,6,149.55,101,20,8,98,107,1885,794.868,5b18d6c9cb6e7800018ddd05
7/18/2018,2,156.93,42,9,9,56,44,1845,950.297,304592,tpp,18-Sep,0,31.9725,2,0,0,0,2,1693,low,low,646.5,7,104.227,100,11,5,64,107,1849,685.731,59fe3d160bb4c70001842289
7/18/2018,0,107.373,47,8,5,29,47,1784,865.931,304185,tpp,18-Sep,0,141.519,7,2,3,5,7,1693,low,low,638.878,4,128.897,135,19,5,108,139,1863,914.065,59fe3d5b4152c70001f8063c
7/18/2018,0,60.411,5,0,1,1,5,1732,899.914,303546,tpp,18-Sep,0,37.3043,3,0,1,1,3,1693,low,low,268.422,2,77.0278,155,15,4,77,157,1876,673.067,5a75c01e2f50550001c292e9
7/18/2018,3,110.189,77,12,3,55,80,1788,781.874,304571,tpp,18-Sep,0,121.05,3,1,1,2,3,1693,low,low,402.597,4,103.484,162,25,4,103,166,1819,876.672,59fdca6cc2cb20000137bd78
7/18/2018,5,136.548,91,13,6,73,96,1747,705.14,304945,tpp,18-Sep,0,121.525,9,2,4,7,9,1693,low,low,701.238,12,131.681,342,66,7,293,354,1850,791.229,59fe3d5814e48f000173261c
7/18/2018,0,110.039,20,3,5,16,20,1717,790.698,304660,tpp,18-Sep,0,69.7152,9,1,2,3,9,1693,low,low,642.901,15,101.069,604,74,5,365,619,1827,947.161,5af4f923e8bfd60001f32649
7/18/2018,1,62.5451,177,12,3,51,178,1801,821.233,304150,tpp,18-Sep,0,0,2,0,0,0,2,1694,low,low,220.667,0,69.5338,54,4,3,21,54,1732,703.184,5aa3bd1243f9520001ff005e
7/18/2018,0,71.8086,48,9,2,19,48,1668,422.572,304845,tpp,18-Sep,0,37.9253,3,0,1,1,3,1694,low,low,851.844,1,81.6478,91,8,3,46,92,1871,746.624,59fe3d336ca1d50001322efc
7/18/2018,0,25.6363,10,1,1,2,10,1749,798.426,304621,tpp,18-Sep,0,80.2631,5,0,2,2,5,1694,low,low,572.156,4,46.7358,122,8,2,23,126,1825,769.715,5b927f5d120969000106fdcc
7/18/2018,0,150.139,14,2,2,12,14,1773,997.343,304419,tpp,18-Sep,0,81.9388,17,2,4,14,17,1694,low,low,306.775,6,111.559,126,23,5,103,132,1899,729.742,59fd96a074eff700015e4f43
7/18/2018,0,53.0928,5,0,1,1,5,1694,506.605,304826,tpp,18-Sep,0,36.5067,17,2,1,3,17,1694,low,low,667.817,5,92.7061,130,12,6,74,135,1822,682.902,59fda30ca334e7000159e21c
7/18/2018,0,93.2056,40,7,3,19,40,1733,555.325,303456,tpp,18-Sep,0,71.4529,16,2,2,7,16,1694,low,low,417.062,3,89.9319,151,22,5,97,154,1711,565.072,59fdfe389e180e00019fa450
7/18/2018,2,194.355,47,17,6,71,49,1767,704.513,303209,tpp,18-Sep,0,87.9575,9,2,3,7,9,1694,low,low,516.703,10,182.63,179,50,8,247,189,1987,886.092,59fe3d54bebdb300019d466b
7/18/2018,4,218.731,46,20,12,71,50,1769,729.977,304787,tpp,18-Sep,0,121.846,8,2,3,6,8,1694,low,low,506.184,9,185.457,189,61,9,234,198,1859,822.366,5b7d6c6c8dea69000109203a
7/18/2018,7,176.096,147,55,8,210,154,1858,888.137,304081,tpp,18-Sep,0,33.3333,3,1,1,1,3,1694,low,low,514.689,7,198.296,225,79,7,312,232,1886,880.757,59fd9d34a334e7000159e0cb
7/18/2018,0,88,1,0,1,1,1,1711,946.205,303590,tpp,18-Sep,0,10.2656,4,0,0,0,4,1694,low,low,557.688,7,101.569,294,39,5,170,301,1838,677.375,59fd99354cebff00014c8e87
7/18/2018,2,144.189,174,35,9,168,176,1949,1097.13,303921,tpp,18-Sep,0,88.7895,1,0,0,0,1,1695,low,low,866.822,0,148.605,15,2,3,12,15,1756,985.681,5a38a0770e22e30001c350f1
7/18/2018,1,160.951,53,17,5,57,54,1789,700.057,303779,tpp,18-Sep,0,120.74,4,3,3,3,4,1695,low,low,519.964,3,196.975,37,13,6,59,40,1817,569.629,59fe3d3a48796f0001b03697
7/18/2018,0,137.952,23,4,3,19,23,1747,788.727,304441,tpp,18-Sep,0,93.2061,3,2,2,2,3,1695,low,low,701.075,3,102.502,48,2,4,29,51,1828,920.762,59fdbc2014cdef0001e58066
7/18/2018,0,180.377,15,3,5,18,15,1718,621.359,303420,tpp,18-Sep,0,100.525,4,1,3,3,4,1695,low,low,415.703,5,193.163,68,19,6,100,73,1801,551.425,5bacea8026ac7900010a7066
7/18/2018,0,70.1827,17,1,2,12,17,1784,750.352,303822,tpp,18-Sep,0,13.1721,4,0,0,0,4,1695,low,low,667.859,2,66.253,76,8,4,29,78,1795,791.105,5ab0d6fa3809f10001e56e77
7/18/2018,0,55.9409,24,1,2,6,24,1727,607.297,303615,tpp,18-Sep,0,34.2901,2,0,0,0,2,1695,low,low,611.478,0,39.9762,90,4,3,22,90,1820,651.924,5a82ab716cbd9800019bc89d
7/18/2018,2,139.726,66,12,6,68,68,1786,587.116,304610,tpp,18-Sep,1,126.295,17,3,4,17,18,1695,low,low,444.634,5,161.068,96,26,5,110,101,1865,656.517,5a3f9d6a0e96390001816efa
7/18/2018,1,101.595,26,4,4,18,27,1768,738.929,304796,tpp,18-Sep,0,47.736,7,0,1,3,7,1695,low,low,434.408,4,86.1388,129,11,4,56,133,1783,679.748,5ae85218ce21c60001a17e95
7/18/2018,0,148.826,34,7,8,44,34,1833,702.935,304348,tpp,18-Sep,0,100,1,0,1,1,1,1695,low,low,186.336,10,146.68,163,31,6,150,173,1860,655.941,5ba4f4eb92db960001e48660
7/18/2018,1,85.4846,43,1,3,16,44,1827,826.691,304911,tpp,18-Sep,0,100,1,0,0,0,1,1695,low,low,427.807,1,82.7286,176,21,4,81,177,1839,753.101,59fe373fd032490001c1f897
7/18/2018,0,100.812,25,0,6,17,25,1787,793.754,304805,tpp,18-Sep,0,58.1029,6,1,2,3,6,1695,low,low,654.691,4,114.3,208,39,7,132,212,1840,870.802,5ac7847591a5c00001a4a671
7/18/2018,1,150.254,62,21,6,75,63,1846,814.542,304408,tpp,18-Sep,0,141.031,14,5,5,15,14,1695,low,low,771.807,12,149.403,289,69,6,306,301,1865,793.327,5af05bece9c65c0001c9f5aa
7/18/2018,0,104.927,8,0,3,6,8,1730,729.054,304418,tpp,18-Sep,0,76.7746,3,0,1,1,3,1695,low,low,846.134,11,77.2587,306,35,4,145,317,1824,681.503,59fd95b4b4d6bc00014412fc
7/18/2018,0,146.757,98,23,5,95,98,1828,855.518,303917,tpp,18-Sep,0,120.826,28,8,3,26,28,1696,low,low,612.271,0,149.719,35,10,6,34,35,1798,832.256,59fdaa4f789a9b0001747231
7/18/2018,1,129.76,25,4,3,19,26,1861,1003.45,304124,tpp,18-Sep,0,82.4081,12,3,3,8,12,1696,low,low,665.771,1,134.891,38,6,4,30,39,1912,946.694,59fe3d96c519a40001274246
7/18/2018,0,120.349,13,0,2,7,13,1722,575.708,304912,tpp,18-Sep,0,193.061,1,0,1,1,1,1696,low,low,290.228,6,180.141,53,15,8,69,59,1884,811.885,59fe3d524077c20001cb8f38
7/18/2018,1,143.609,99,26,5,91,100,1823,834.238,304164,tpp,18-Sep,0,80.018,1,0,0,0,1,1696,low,low,346.328,0,131.362,63,6,4,47,63,1848,722.358,59fda12ebd298a0001428551
7/18/2018,5,201.556,132,134,14,172,137,1883,729.674,303954,tpp,18-Sep,1,71.2024,29,11,7,16,30,1696,low,low,337.532,3,254.464,61,68,11,93,64,1869,779.35,5aa72e4daf0f06000162e38b
7/18/2018,1,87.8162,4,1,1,2,5,1740,1274.79,304936,tpp,18-Sep,0,24.1092,3,0,0,0,3,1696,low,low,723.439,3,64.1851,81,11,3,26,84,1799,938.099,59fe3d4972e80e0001b537cc
7/18/2018,0,116.014,25,5,3,18,25,1736,557.266,303414,tpp,18-Sep,0,100,1,0,1,1,1,1696,low,low,292.407,1,99.0989,88,7,5,44,89,1807,725.198,59fe3d1f233049000181ac56
7/18/2018,3,173.941,68,34,7,98,71,1856,627.581,303277,tpp,18-Sep,0,151.145,12,6,4,16,12,1696,low,low,256.532,4,154.41,88,25,7,116,92,1834,603.035,59fdbe8c8e91eb000179fd5c
7/18/2018,0,80.0586,7,0,1,1,7,1759,1176.32,304991,tpp,18-Sep,0,66.0769,1,0,0,0,1,1696,low,low,516.505,3,129.496,96,19,6,73,99,1872,989.667,5a1b95844f27750001a1f195
7/18/2018,0,136.515,5,4,5,7,5,1710,507.734,304443,tpp,18-Sep,0,52.2709,5,0,1,1,5,1696,low,low,289.077,6,92.5358,106,14,5,52,112,1815,661.604,59fdb6d1928f8e0001a8acac
7/18/2018,4,325.169,17,18,8,56,21,1815,733.668,303489,tpp,18-Sep,0,215.186,4,2,6,8,4,1696,low,low,294.559,8,263.153,108,46,10,219,116,1912,777.513,5a596ad3f04504000131572c
7/18/2018,0,113.968,45,2,3,30,45,1727,757.114,303912,tpp,18-Sep,0,85.4464,26,3,3,14,26,1696,low,low,577.337,6,115.916,114,10,6,74,120,1933,875.159,5a76c8c289be340001f2c7f5
7/18/2018,1,105.826,63,15,6,47,64,1835,706.448,303232,tpp,18-Sep,0,97.4075,2,1,1,1,2,1696,low,low,522.661,2,66.803,124,18,4,55,126,1961,762.4,59fe3d43eb1fe10001f35728
7/18/2018,0,105.469,138,22,5,106,138,1843,892.512,304141,tpp,18-Sep,1,113.32,7,4,3,8,8,1696,low,low,673.119,5,137.696,129,20,8,127,134,1834,841.847,59fe3582f94c040001b2e343
7/18/2018,0,51.2245,29,2,2,7,29,1680,460.921,304405,tpp,18-Sep,0,96.7425,6,0,3,4,6,1696,low,low,590.842,5,100.497,177,31,4,87,182,1821,904.966,5ab65091b289a50001817833
7/18/2018,0,26.1784,24,1,1,3,24,1749,771.694,304171,tpp,18-Sep,0,55.0713,4,0,1,1,4,1696,low,low,580.142,4,64.6056,188,16,3,67,192,1803,715.217,5a14af97b06f1d00018c1b0a
7/18/2018,0,227.958,55,18,6,89,55,1871,903.394,304718,tpp,18-Sep,0,58.6101,9,0,2,3,9,1696,low,low,530.303,8,206.888,194,49,7,253,202,2019,1026.73,59fdcb5dea49ff0001047678
7/18/2018,1,108.268,64,9,5,49,65,1811,800.349,304633,tpp,18-Sep,0,67.31,10,0,1,2,10,1696,low,low,784.643,8,85.6569,205,21,5,107,213,1855,694.748,5ab7a2127688ff00012c28ed
7/18/2018,4,176.419,99,42,7,129,103,1882,656.383,304632,tpp,18-Sep,0,137.299,4,1,3,5,4,1696,low,low,409.122,14,196.505,333,135,8,480,347,1916,656.381,5b29b240cbea3a000117b389
7/18/2018,4,226.762,97,26,7,169,101,1907,917.304,304722,tpp,18-Sep,0,154.491,5,0,2,5,5,1696,low,low,429.488,36,225.603,512,230,10,939,548,1923,883.608,5a1cc44beaae1a0001bd2696
7/18/2018,0,130.618,17,4,3,16,17,1693,507.663,304723,tpp,18-Sep,0,72.8122,2,0,1,1,2,1697,low,low,172.639,0,144.097,44,7,5,45,44,1788,718.746,5ac61b8ae77ecc00014d41ac
7/18/2018,5,177.233,55,22,7,68,60,1957,1056.08,303716,tpp,18-Sep,0,26.46,1,0,0,0,1,1697,low,low,295.556,3,175.216,49,17,6,62,52,1879,864.902,5a366eb1ad2eef0001e4e75c
7/18/2018,0,99.7861,105,14,4,61,105,1790,844.783,303878,tpp,18-Sep,0,97.7146,13,2,3,6,13,1697,low,low,499.171,1,114.724,97,13,3,63,98,1818,819.662,5a255e7d70f82e0001e0bb0a
7/18/2018,0,139.49,17,3,5,16,17,1713,647.145,303371,tpp,18-Sep,0,52.4094,4,0,0,0,4,1697,low,low,574.256,3,158.863,96,21,5,88,99,1852,862.968,5b45e2c0bc676e0001a9eecd
7/18/2018,10,282.699,125,92,11,315,135,1827,675.033,304786,tpp,18-Sep,0,90.0743,7,0,2,4,7,1697,low,low,302.931,6,259.511,115,61,11,233,121,1905,718.446,5ae62444febd0600010ca3e9
7/18/2018,1,187.245,17,5,6,23,18,1735,540.376,304901,tpp,18-Sep,0,69.5751,11,0,1,4,11,1697,low,low,479.377,10,175.853,118,34,7,151,128,1845,806.198,5b7e3f58962f9c0001714969
7/18/2018,2,110.871,64,14,8,53,66,1762,688.652,303591,tpp,18-Sep,0,89.2127,8,1,2,5,8,1697,low,low,500.004,11,120.092,214,46,6,174,225,1868,682.444,5a5490ebc55e1a000140586b
